date,adj_close,vol
2018-06-11 00:00:00-04:00,43.22,6440700
2018-06-12 00:00:00-04:00,42.49,5204600
2018-06-13 00:00:00-04:00,42.01,5989000
2018-06-14 00:00:00-04:00,42.17,4019300
2018-06-15 00:00:00-04:00,41.86,7032000
2018-06-18 00:00:00-04:00,41.54,5372100
2018-06-19 00:00:00-04:00,40.63,5575300
2018-06-20 00:00:00-04:00,41.14,4930600
2018-06-21 00:00:00-04:00,40.61,5025300
2018-06-22 00:00:00-04:00,40.47,9115100
2018-06-25 00:00:00-04:00,38.84,7126400
2018-06-26 00:00:00-04:00,38.26,6037400
2018-06-27 00:00:00-04:00,37.45,7391600
2018-06-28 00:00:00-04:00,37.39,7909700
2018-06-29 00:00:00-04:00,37.16,6032100
2018-07-02 00:00:00-04:00,37.55,3363500
2018-07-03 00:00:00-04:00,36.95,5645300
2018-07-05 00:00:00-04:00,37.19,6181500
2018-07-06 00:00:00-04:00,37.28,3695000
2018-07-09 00:00:00-04:00,38.48,4530400
2018-07-10 00:00:00-04:00,38.29,4910000
2018-07-11 00:00:00-04:00,35.2,24894200
2018-07-12 00:00:00-04:00,35.56,12226300
2018-07-13 00:00:00-04:00,36.33,10829800
2018-07-16 00:00:00-04:00,36.49,5358400
2018-07-17 00:00:00-04:00,36.59,6274400
2018-07-18 00:00:00-04:00,37.56,10297400
2018-07-19 00:00:00-04:00,37.32,4985200
2018-07-20 00:00:00-04:00,37.08,5302700
2018-07-23 00:00:00-04:00,37.23,4697300
2018-07-24 00:00:00-04:00,36.66,6415100
2018-07-25 00:00:00-04:00,37.38,7336300
2018-07-26 00:00:00-04:00,39.17,12832300
2018-07-27 00:00:00-04:00,38.85,8445100
2018-07-30 00:00:00-04:00,38.14,5746200
2018-07-31 00:00:00-04:00,38.7,5761100
2018-08-01 00:00:00-04:00,37.33,7080700
2018-08-02 00:00:00-04:00,37.13,5920700
2018-08-03 00:00:00-04:00,37.61,3975100
2018-08-06 00:00:00-04:00,37.69,3339900
2018-08-07 00:00:00-04:00,37.55,6427100
2018-08-08 00:00:00-04:00,37.67,3886500
2018-08-09 00:00:00-04:00,37.21,3699400
2018-08-10 00:00:00-04:00,36.57,7481700
2018-08-13 00:00:00-04:00,36.1,4051800
2018-08-14 00:00:00-04:00,36.4,3873000
2018-08-15 00:00:00-04:00,36.74,5599200
2018-08-16 00:00:00-04:00,37.45,5876500
2018-08-17 00:00:00-04:00,37.09,6364900
2018-08-20 00:00:00-04:00,39.25,9628900
2018-08-21 00:00:00-04:00,39.58,6491800
2018-08-22 00:00:00-04:00,38.46,5593100
2018-08-23 00:00:00-04:00,38.11,3931900
2018-08-24 00:00:00-04:00,38.1,3561700
2018-08-27 00:00:00-04:00,38.78,11236000
2018-08-28 00:00:00-04:00,39.93,7373500
2018-08-29 00:00:00-04:00,39.75,4475100
2018-08-30 00:00:00-04:00,39.65,4330100
2018-08-31 00:00:00-04:00,39.73,3464000
2018-09-04 00:00:00-04:00,40.01,7123200
2018-09-05 00:00:00-04:00,38.93,9738800
2018-09-06 00:00:00-04:00,37.76,6917300
2018-09-07 00:00:00-04:00,37.71,4875700
2018-09-10 00:00:00-04:00,38.7,3901000
2018-09-11 00:00:00-04:00,39.43,5863600
2018-09-12 00:00:00-04:00,38.53,6103400
2018-09-13 00:00:00-04:00,38.74,4268900
2018-09-14 00:00:00-04:00,39.0,2905100
2018-09-17 00:00:00-04:00,39.57,5072800
2018-09-18 00:00:00-04:00,40.03,5548300
2018-09-19 00:00:00-04:00,40.83,7413600
2018-09-20 00:00:00-04:00,41.11,6865600
2018-09-21 00:00:00-04:00,42.79,10743100
2018-09-24 00:00:00-04:00,41.2,7105100
2018-09-25 00:00:00-04:00,40.05,6744200
2018-09-26 00:00:00-04:00,40.28,4623700
2018-09-27 00:00:00-04:00,40.73,5654600
2018-09-28 00:00:00-04:00,40.56,5030600
2018-10-01 00:00:00-04:00,38.87,7210700
2018-10-02 00:00:00-04:00,37.78,7625000
2018-10-03 00:00:00-04:00,38.08,6370300
2018-10-04 00:00:00-04:00,37.21,5916500
2018-10-05 00:00:00-04:00,35.76,9127000
2018-10-08 00:00:00-04:00,35.23,7879300
2018-10-09 00:00:00-04:00,32.93,19662600
2018-10-10 00:00:00-04:00,31.02,20539000
2018-10-11 00:00:00-04:00,30.69,17115800
2018-10-12 00:00:00-04:00,30.33,12905200
2018-10-15 00:00:00-04:00,31.19,11092500
2018-10-16 00:00:00-04:00,32.66,11339200
2018-10-17 00:00:00-04:00,32.94,15068600
2018-10-18 00:00:00-04:00,31.46,12778300
2018-10-19 00:00:00-04:00,31.44,10445200
2018-10-22 00:00:00-04:00,31.56,7572100
2018-10-23 00:00:00-04:00,31.78,12468300
2018-10-24 00:00:00-04:00,29.78,15348200
2018-10-25 00:00:00-04:00,31.77,18375200
2018-10-26 00:00:00-04:00,31.86,11438600
2018-10-29 00:00:00-04:00,31.99,9405500
2018-10-30 00:00:00-04:00,34.01,13067600
2018-10-31 00:00:00-04:00,34.43,11132800
2018-11-01 00:00:00-04:00,35.69,9643200
2018-11-02 00:00:00-04:00,35.65,10039100
2018-11-05 00:00:00-05:00,35.15,11305300
2018-11-06 00:00:00-05:00,34.61,11376700
2018-11-07 00:00:00-05:00,36.38,10904000
2018-11-08 00:00:00-05:00,36.27,6884800
2018-11-09 00:00:00-05:00,35.64,6794400
2018-11-12 00:00:00-05:00,36.27,9360800
2018-11-13 00:00:00-05:00,37.18,9694100
2018-11-14 00:00:00-05:00,37.5,7288400
2018-11-15 00:00:00-05:00,37.22,8296700
2018-11-16 00:00:00-05:00,36.17,10645700
2018-11-19 00:00:00-05:00,35.25,9421000
2018-11-20 00:00:00-05:00,35.02,7059600
2018-11-21 00:00:00-05:00,35.73,8701500
2018-11-23 00:00:00-05:00,37.35,6121300
2018-11-26 00:00:00-05:00,37.49,9203100
2018-11-27 00:00:00-05:00,37.68,8143000
2018-11-28 00:00:00-05:00,38.32,6673800
2018-11-29 00:00:00-05:00,37.81,5178100
2018-11-30 00:00:00-05:00,39.52,10015700
2018-12-03 00:00:00-05:00,39.02,6578000
2018-12-04 00:00:00-05:00,36.11,12315100
2018-12-06 00:00:00-05:00,36.35,9378900
2018-12-07 00:00:00-05:00,33.04,14380100
2018-12-10 00:00:00-05:00,33.3,8569100
2018-12-11 00:00:00-05:00,33.56,8055400
2018-12-12 00:00:00-05:00,33.8,7630500
2018-12-13 00:00:00-05:00,31.94,10279700
2018-12-14 00:00:00-05:00,31.89,8558600
2018-12-17 00:00:00-05:00,31.53,7638100
2018-12-18 00:00:00-05:00,33.01,9117600
2018-12-19 00:00:00-05:00,31.9,8120500
2018-12-20 00:00:00-05:00,31.38,9439600
2018-12-21 00:00:00-05:00,30.29,11800600
2018-12-24 00:00:00-05:00,29.25,5902000
2018-12-26 00:00:00-05:00,31.78,8621300
2018-12-27 00:00:00-05:00,31.53,7751300
2018-12-28 00:00:00-05:00,31.32,6379400
2018-12-31 00:00:00-05:00,31.6,5334700
2019-01-02 00:00:00-05:00,31.96,5229500
2019-01-03 00:00:00-05:00,29.58,16822000
2019-01-04 00:00:00-05:00,31.53,9369600
2019-01-07 00:00:00-05:00,32.43,8010700
2019-01-08 00:00:00-05:00,31.9,7107700
2019-01-09 00:00:00-05:00,32.89,6179400
2019-01-10 00:00:00-05:00,31.53,19726300
2019-01-11 00:00:00-05:00,31.29,6900100
2019-01-14 00:00:00-05:00,31.21,5878500
2019-01-15 00:00:00-05:00,31.59,7643100
2019-01-16 00:00:00-05:00,32.32,9141600
2019-01-17 00:00:00-05:00,33.05,5917500
2019-01-18 00:00:00-05:00,33.43,5817700
2019-01-22 00:00:00-05:00,32.22,14598200
2019-01-23 00:00:00-05:00,31.15,14317900
2019-01-24 00:00:00-05:00,33.12,15531100
2019-01-25 00:00:00-05:00,34.42,15811300
2019-01-28 00:00:00-05:00,35.99,14843500
2019-01-29 00:00:00-05:00,35.71,8744300
2019-01-30 00:00:00-05:00,35.76,7435600
2019-01-31 00:00:00-05:00,35.2,7706600
2019-02-01 00:00:00-05:00,35.54,6611900
2019-02-04 00:00:00-05:00,36.19,9089300
2019-02-05 00:00:00-05:00,36.44,6003200
2019-02-06 00:00:00-05:00,36.27,5802800
2019-02-07 00:00:00-05:00,35.69,5857300
2019-02-08 00:00:00-05:00,35.52,4973300
2019-02-11 00:00:00-05:00,36.11,4932600
2019-02-12 00:00:00-05:00,35.28,6883200
2019-02-13 00:00:00-05:00,35.73,5837900
2019-02-14 00:00:00-05:00,35.63,4070000
2019-02-15 00:00:00-05:00,34.59,11471900
2019-02-19 00:00:00-05:00,35.0,6436100
2019-02-20 00:00:00-05:00,34.6,6969900
2019-02-21 00:00:00-05:00,34.52,5900700
2019-02-22 00:00:00-05:00,35.02,5393300
2019-02-25 00:00:00-05:00,35.43,10905900
2019-02-26 00:00:00-05:00,35.77,7565000
2019-02-27 00:00:00-05:00,35.22,5874900
2019-02-28 00:00:00-05:00,35.16,7873800
2019-03-01 00:00:00-05:00,34.18,8654000
2019-03-04 00:00:00-05:00,33.27,6998100
2019-03-05 00:00:00-05:00,32.79,7405700
2019-03-06 00:00:00-05:00,32.33,6420800
2019-03-07 00:00:00-05:00,31.79,7112400
2019-03-08 00:00:00-05:00,31.49,6200500
2019-03-11 00:00:00-04:00,31.63,8944000
2019-03-12 00:00:00-04:00,30.51,10887500
2019-03-13 00:00:00-04:00,31.42,11092900
2019-03-14 00:00:00-04:00,31.7,6454500
2019-03-15 00:00:00-04:00,31.01,9645100
2019-03-18 00:00:00-04:00,30.96,6832700
2019-03-19 00:00:00-04:00,31.17,6824500
2019-03-20 00:00:00-04:00,30.55,6250200
2019-03-21 00:00:00-04:00,31.03,5725100
2019-03-22 00:00:00-04:00,30.17,7488900
2019-03-25 00:00:00-04:00,29.81,5172000
2019-03-26 00:00:00-04:00,29.81,4583400
2019-03-27 00:00:00-04:00,30.53,6406900
2019-03-28 00:00:00-04:00,30.49,6687200
2019-03-29 00:00:00-04:00,31.34,6980800
2019-04-01 00:00:00-04:00,31.92,7438200
2019-04-02 00:00:00-04:00,32.55,10406100
2019-04-03 00:00:00-04:00,33.26,10014300
2019-04-04 00:00:00-04:00,33.48,6192300
2019-04-05 00:00:00-04:00,33.61,5164700
2019-04-08 00:00:00-04:00,33.43,6219800
2019-04-09 00:00:00-04:00,32.87,8119100
2019-04-10 00:00:00-04:00,33.57,7159500
2019-04-11 00:00:00-04:00,34.35,7352400
2019-04-12 00:00:00-04:00,34.23,4610500
2019-04-15 00:00:00-04:00,33.3,6390600
2019-04-16 00:00:00-04:00,33.58,4498400
2019-04-17 00:00:00-04:00,33.93,3772100
2019-04-18 00:00:00-04:00,33.92,3318200
2019-04-22 00:00:00-04:00,33.04,3884200
2019-04-23 00:00:00-04:00,33.52,3329800
2019-04-24 00:00:00-04:00,33.54,3739800
2019-04-25 00:00:00-04:00,32.97,6156500
2019-04-26 00:00:00-04:00,32.62,9623100
2019-04-29 00:00:00-04:00,33.32,5558200
2019-04-30 00:00:00-04:00,33.73,5719600
2019-05-01 00:00:00-04:00,33.46,4466600
2019-05-02 00:00:00-04:00,33.5,5320300
2019-05-03 00:00:00-04:00,34.33,5181400
2019-05-06 00:00:00-04:00,34.29,4156800
2019-05-07 00:00:00-04:00,33.56,6957800
2019-05-08 00:00:00-04:00,33.4,4374100
2019-05-09 00:00:00-04:00,33.6,4500100
2019-05-10 00:00:00-04:00,33.64,4949800
2019-05-13 00:00:00-04:00,31.81,7040900
2019-05-14 00:00:00-04:00,32.0,5503900
2019-05-15 00:00:00-04:00,31.83,4518600
2019-05-16 00:00:00-04:00,31.98,4739700
2019-05-17 00:00:00-04:00,31.41,4751600
2019-05-20 00:00:00-04:00,30.64,7576200
2019-05-21 00:00:00-04:00,30.98,4986900
2019-05-22 00:00:00-04:00,29.61,10258700
2019-05-23 00:00:00-04:00,29.19,11324600
2019-05-24 00:00:00-04:00,28.87,5764000
2019-05-28 00:00:00-04:00,28.43,8362800
2019-05-29 00:00:00-04:00,28.12,6248100
2019-05-30 00:00:00-04:00,27.88,4734100
2019-05-31 00:00:00-04:00,26.95,7441400
2019-06-03 00:00:00-04:00,26.92,6796300
2019-06-04 00:00:00-04:00,28.82,10218500
2019-06-05 00:00:00-04:00,30.04,8713700
2019-06-06 00:00:00-04:00,30.06,5507600
2019-06-07 00:00:00-04:00,30.6,4843600
2019-06-10 00:00:00-04:00,30.44,5449400
2019-06-11 00:00:00-04:00,30.26,3461800
2019-06-12 00:00:00-04:00,30.78,5185700
2019-06-13 00:00:00-04:00,32.75,10856500
2019-06-14 00:00:00-04:00,32.34,6128000
2019-06-17 00:00:00-04:00,32.22,3420700
2019-06-18 00:00:00-04:00,32.18,3789300
2019-06-19 00:00:00-04:00,32.87,5535500
2019-06-20 00:00:00-04:00,31.82,8969200
2019-06-21 00:00:00-04:00,31.24,7481800
2019-06-24 00:00:00-04:00,31.49,8425700
2019-06-25 00:00:00-04:00,30.94,6523600
2019-06-26 00:00:00-04:00,31.13,4089700
2019-06-27 00:00:00-04:00,31.82,4274500
2019-06-28 00:00:00-04:00,32.27,5238500
2019-07-01 00:00:00-04:00,32.54,8985600
2019-07-02 00:00:00-04:00,31.86,4765100
2019-07-03 00:00:00-04:00,32.38,2747700
2019-07-05 00:00:00-04:00,32.12,2583900
2019-07-08 00:00:00-04:00,32.45,5328800
2019-07-09 00:00:00-04:00,32.02,5450600
2019-07-10 00:00:00-04:00,32.6,8869700
2019-07-11 00:00:00-04:00,32.69,6842900
2019-07-12 00:00:00-04:00,33.43,5012200
2019-07-15 00:00:00-04:00,33.26,3483600
2019-07-16 00:00:00-04:00,33.86,6353600
2019-07-17 00:00:00-04:00,32.91,5881900
2019-07-18 00:00:00-04:00,33.39,3049300
2019-07-19 00:00:00-04:00,32.74,4249000
2019-07-22 00:00:00-04:00,32.56,4005600
2019-07-23 00:00:00-04:00,33.38,4524100
2019-07-24 00:00:00-04:00,34.23,7315300
2019-07-25 00:00:00-04:00,31.34,13152300
2019-07-26 00:00:00-04:00,30.92,7875200
2019-07-29 00:00:00-04:00,30.42,6963900
2019-07-30 00:00:00-04:00,30.39,5290200
2019-07-31 00:00:00-04:00,30.19,6269400
2019-08-01 00:00:00-04:00,29.53,8013000
2019-08-02 00:00:00-04:00,29.14,6475900
2019-08-05 00:00:00-04:00,28.23,8948900
2019-08-06 00:00:00-04:00,28.16,6010100
2019-08-07 00:00:00-04:00,28.43,6771500
2019-08-08 00:00:00-04:00,28.88,5028200
2019-08-09 00:00:00-04:00,28.58,4031300
2019-08-12 00:00:00-04:00,27.45,8015000
2019-08-13 00:00:00-04:00,27.32,12950000
2019-08-14 00:00:00-04:00,25.92,10104400
2019-08-15 00:00:00-04:00,25.23,10057900
2019-08-16 00:00:00-04:00,25.61,8826800
2019-08-19 00:00:00-04:00,25.92,9034800
2019-08-20 00:00:00-04:00,25.65,7658800
2019-08-21 00:00:00-04:00,26.24,6227500
2019-08-22 00:00:00-04:00,26.35,5957900
2019-08-23 00:00:00-04:00,25.24,8900100
2019-08-26 00:00:00-04:00,25.02,6722600
2019-08-27 00:00:00-04:00,24.28,7503700
2019-08-28 00:00:00-04:00,25.16,9079100
2019-08-29 00:00:00-04:00,26.14,7205600
2019-08-30 00:00:00-04:00,26.13,5076200
2019-09-03 00:00:00-04:00,26.33,6730000
2019-09-04 00:00:00-04:00,26.81,5653300
2019-09-05 00:00:00-04:00,27.5,6254600
2019-09-06 00:00:00-04:00,27.6,5791900
2019-09-09 00:00:00-04:00,28.24,8561600
2019-09-10 00:00:00-04:00,28.92,6377300
2019-09-11 00:00:00-04:00,29.55,10842600
2019-09-12 00:00:00-04:00,29.73,5808800
2019-09-13 00:00:00-04:00,29.74,7131900
2019-09-16 00:00:00-04:00,27.58,15507800
2019-09-17 00:00:00-04:00,28.44,12683400
2019-09-18 00:00:00-04:00,28.4,6129400
2019-09-19 00:00:00-04:00,28.1,5102700
2019-09-20 00:00:00-04:00,27.8,6885400
2019-09-23 00:00:00-04:00,27.31,5324400
2019-09-24 00:00:00-04:00,26.81,5558300
2019-09-25 00:00:00-04:00,27.25,6369400
2019-09-26 00:00:00-04:00,27.0,4831300
2019-09-27 00:00:00-04:00,26.82,5155100
2019-09-30 00:00:00-04:00,26.78,5109800
2019-10-01 00:00:00-04:00,26.62,6547000
2019-10-02 00:00:00-04:00,25.19,14178200
2019-10-03 00:00:00-04:00,25.1,8586400
2019-10-04 00:00:00-04:00,25.65,6446100
2019-10-07 00:00:00-04:00,25.65,5725400
2019-10-08 00:00:00-04:00,26.08,9028100
2019-10-09 00:00:00-04:00,26.88,8095500
2019-10-10 00:00:00-04:00,26.99,7057600
2019-10-11 00:00:00-04:00,27.17,7492400
2019-10-14 00:00:00-04:00,27.43,3167100
2019-10-15 00:00:00-04:00,28.07,7019200
2019-10-16 00:00:00-04:00,27.86,6353300
2019-10-17 00:00:00-04:00,27.74,6709600
2019-10-18 00:00:00-04:00,28.03,5689100
2019-10-21 00:00:00-04:00,28.42,6746400
2019-10-22 00:00:00-04:00,28.06,8022000
2019-10-23 00:00:00-04:00,28.09,8396900
2019-10-24 00:00:00-04:00,29.21,17890900
2019-10-25 00:00:00-04:00,30.65,13835700
2019-10-28 00:00:00-04:00,31.14,10298500
2019-10-29 00:00:00-04:00,30.71,6843200
2019-10-30 00:00:00-04:00,30.08,10356100
2019-10-31 00:00:00-04:00,29.85,8779600
2019-11-01 00:00:00-04:00,30.35,8270900
2019-11-04 00:00:00-05:00,30.74,5888600
2019-11-05 00:00:00-05:00,31.07,5500200
2019-11-06 00:00:00-05:00,30.85,4270300
2019-11-07 00:00:00-05:00,30.78,6342400
2019-11-08 00:00:00-05:00,30.65,6352900
2019-11-11 00:00:00-05:00,30.48,4109100
2019-11-12 00:00:00-05:00,29.41,8662900
2019-11-13 00:00:00-05:00,28.55,7152300
2019-11-14 00:00:00-05:00,28.66,4393200
2019-11-15 00:00:00-05:00,28.75,4552000
2019-11-18 00:00:00-05:00,28.49,5368800
2019-11-19 00:00:00-05:00,29.18,5965500
2019-11-20 00:00:00-05:00,28.13,9936100
2019-11-21 00:00:00-05:00,27.83,6071800
2019-11-22 00:00:00-05:00,28.57,4827100
2019-11-25 00:00:00-05:00,28.88,5171200
2019-11-26 00:00:00-05:00,28.94,5932800
2019-11-27 00:00:00-05:00,28.84,3381800
2019-11-29 00:00:00-05:00,28.63,2970800
2019-12-02 00:00:00-05:00,27.98,6850800
2019-12-03 00:00:00-05:00,27.19,7736600
2019-12-04 00:00:00-05:00,27.28,4805300
2019-12-05 00:00:00-05:00,27.14,4994500
2019-12-06 00:00:00-05:00,27.63,6093100
2019-12-09 00:00:00-05:00,27.39,4474400
2019-12-10 00:00:00-05:00,26.9,7538700
2019-12-11 00:00:00-05:00,26.76,5434600
2019-12-12 00:00:00-05:00,27.62,9645300
2019-12-13 00:00:00-05:00,27.38,5965200
2019-12-16 00:00:00-05:00,27.82,6997300
2019-12-17 00:00:00-05:00,28.18,5920300
2019-12-18 00:00:00-05:00,27.9,4633800
2019-12-19 00:00:00-05:00,28.44,6295100
2019-12-20 00:00:00-05:00,28.93,12277100
2019-12-23 00:00:00-05:00,29.19,9291100
2019-12-24 00:00:00-05:00,29.07,2373600
2019-12-26 00:00:00-05:00,29.56,4746500
2019-12-27 00:00:00-05:00,28.34,8416500
2019-12-30 00:00:00-05:00,28.2,4940300
2019-12-31 00:00:00-05:00,28.57,4396800
2020-01-02 00:00:00-05:00,28.98,6451100
2020-01-03 00:00:00-05:00,27.55,14008900
2020-01-06 00:00:00-05:00,27.22,6105800
2020-01-07 00:00:00-05:00,27.12,6105900
2020-01-08 00:00:00-05:00,27.74,10496800
2020-01-09 00:00:00-05:00,27.85,6898900
2020-01-10 00:00:00-05:00,27.22,8106800
2020-01-13 00:00:00-05:00,27.29,5874400
2020-01-14 00:00:00-05:00,27.43,8888900
2020-01-15 00:00:00-05:00,27.48,5689900
2020-01-16 00:00:00-05:00,28.13,6442800
2020-01-17 00:00:00-05:00,28.3,7379400
2020-01-21 00:00:00-05:00,27.1,16409400
2020-01-22 00:00:00-05:00,27.22,9852600
2020-01-23 00:00:00-05:00,28.69,25611100
2020-01-24 00:00:00-05:00,27.54,18067800
2020-01-27 00:00:00-05:00,26.01,21573800
2020-01-28 00:00:00-05:00,26.8,11939200
2020-01-29 00:00:00-05:00,26.7,9088700
2020-01-30 00:00:00-05:00,27.62,10685500
2020-01-31 00:00:00-05:00,26.74,11027900
2020-02-03 00:00:00-05:00,27.06,7630400
2020-02-04 00:00:00-05:00,28.43,10832900
2020-02-05 00:00:00-05:00,29.1,8959700
2020-02-06 00:00:00-05:00,28.3,8335800
2020-02-07 00:00:00-05:00,28.38,6231800
2020-02-10 00:00:00-05:00,28.79,15134300
2020-02-11 00:00:00-05:00,29.84,8977700
2020-02-12 00:00:00-05:00,30.47,9315400
2020-02-13 00:00:00-05:00,30.09,9119400
2020-02-14 00:00:00-05:00,29.2,5524800
2020-02-18 00:00:00-05:00,28.63,10485100
2020-02-19 00:00:00-05:00,28.33,8400700
2020-02-20 00:00:00-05:00,28.51,10093400
2020-02-21 00:00:00-05:00,27.82,11253600
2020-02-24 00:00:00-05:00,25.45,21713200
2020-02-25 00:00:00-05:00,23.12,22296900
2020-02-26 00:00:00-05:00,22.31,19610300
2020-02-27 00:00:00-05:00,20.6,31897300
2020-02-28 00:00:00-05:00,19.05,37093200
2020-03-02 00:00:00-05:00,18.86,38738000
2020-03-03 00:00:00-05:00,17.85,35402500
2020-03-04 00:00:00-05:00,18.53,44362100
2020-03-05 00:00:00-05:00,16.04,44656800
2020-03-06 00:00:00-05:00,15.97,54505000
2020-03-09 00:00:00-04:00,14.75,42558000
2020-03-10 00:00:00-04:00,17.0,56972700
2020-03-11 00:00:00-04:00,16.26,43705800
2020-03-12 00:00:00-04:00,13.45,53968500
2020-03-13 00:00:00-04:00,14.31,58376100
2020-03-16 00:00:00-04:00,15.92,84916800
2020-03-17 00:00:00-04:00,15.58,58055800
2020-03-18 00:00:00-04:00,11.65,78458800
2020-03-19 00:00:00-04:00,10.29,71584500
2020-03-20 00:00:00-04:00,10.38,62681800
2020-03-23 00:00:00-04:00,10.25,56427300
2020-03-24 00:00:00-04:00,13.92,101553100
2020-03-25 00:00:00-04:00,15.39,93795100
2020-03-26 00:00:00-04:00,15.66,77530600
2020-03-27 00:00:00-04:00,14.04,50783500
2020-03-30 00:00:00-04:00,12.25,50516800
2020-03-31 00:00:00-04:00,12.19,44851400
2020-04-01 00:00:00-04:00,10.69,56854400
2020-04-02 00:00:00-04:00,10.06,65534600
2020-04-03 00:00:00-04:00,9.39,87018900
2020-04-06 00:00:00-04:00,9.5,94272300
2020-04-07 00:00:00-04:00,10.22,138061000
2020-04-08 00:00:00-04:00,11.33,82718700
2020-04-09 00:00:00-04:00,12.51,117592800
2020-04-13 00:00:00-04:00,11.56,73385500
2020-04-14 00:00:00-04:00,11.95,68039500
2020-04-15 00:00:00-04:00,12.29,124719900
2020-04-16 00:00:00-04:00,11.07,83627000
2020-04-17 00:00:00-04:00,11.57,61279500
2020-04-20 00:00:00-04:00,11.06,58984900
2020-04-21 00:00:00-04:00,11.0,49882300
2020-04-22 00:00:00-04:00,10.27,76140100
2020-04-23 00:00:00-04:00,10.25,54598500
2020-04-24 00:00:00-04:00,10.31,67118200
2020-04-27 00:00:00-04:00,10.02,67378800
2020-04-28 00:00:00-04:00,11.26,114643000
2020-04-29 00:00:00-04:00,12.63,113669400
2020-04-30 00:00:00-04:00,12.01,94921400
2020-05-01 00:00:00-04:00,10.64,99441400
2020-05-04 00:00:00-04:00,9.82,125580000
2020-05-05 00:00:00-04:00,9.51,86943900
2020-05-06 00:00:00-04:00,9.25,68991000
2020-05-07 00:00:00-04:00,9.54,61817000
2020-05-08 00:00:00-04:00,10.14,59186200
2020-05-11 00:00:00-04:00,10.1,48705900
2020-05-12 00:00:00-04:00,9.65,46833100
2020-05-13 00:00:00-04:00,9.11,68704600
2020-05-14 00:00:00-04:00,9.15,72320500
2020-05-15 00:00:00-04:00,9.04,39560500
2020-05-18 00:00:00-04:00,9.87,76109300
2020-05-19 00:00:00-04:00,9.64,62242500
2020-05-20 00:00:00-04:00,9.87,44006700
2020-05-21 00:00:00-04:00,9.89,45785700
2020-05-22 00:00:00-04:00,9.7,37596800
2020-05-26 00:00:00-04:00,11.14,101717000
2020-05-27 00:00:00-04:00,11.98,99314800
2020-05-28 00:00:00-04:00,10.98,70488800
2020-05-29 00:00:00-04:00,10.5,58920300
2020-06-01 00:00:00-04:00,11.11,50313500
2020-06-02 00:00:00-04:00,11.22,49148600
2020-06-03 00:00:00-04:00,11.85,86685300
2020-06-04 00:00:00-04:00,16.72,399432600
2020-06-05 00:00:00-04:00,18.59,428617100
2020-06-08 00:00:00-04:00,20.31,175418900
2020-06-09 00:00:00-04:00,18.55,111234400
